label,case,pair,cosine_similarity
jina-embeddings-v2-base-code@768|local,high/different-literals,04,0.9907575249671936
jina-embeddings-v2-base-code@768|local,high/different-literals,05,0.9798395037651062
jina-embeddings-v2-base-code@768|local,high/different-literals,06,0.9668372869491577
jina-embeddings-v2-base-code@768|local,high/different-literals,07,0.935825765132904
jina-embeddings-v2-base-code@768|local,high/different-literals,08,0.964661717414856
jina-embeddings-v2-base-code@768|local,high/different-literals,09,0.9749906659126282
jina-embeddings-v2-base-code@768|local,high/different-literals,10,0.9433284997940063
jina-embeddings-v2-base-code@768|local,high/reordered-statements,01,0.9912402629852295
jina-embeddings-v2-base-code@768|local,high/reordered-statements,02,0.9460673332214355
jina-embeddings-v2-base-code@768|local,high/reordered-statements,03,0.9923960566520691
jina-embeddings-v2-base-code@768|local,high/reordered-statements,04,0.9960091710090637
jina-embeddings-v2-base-code@768|local,high/reordered-statements,05,0.9943300485610962
jina-embeddings-v2-base-code@768|local,high/reordered-statements,06,0.9961115717887878
jina-embeddings-v2-base-code@768|local,high/reordered-statements,07,0.8708418011665344
jina-embeddings-v2-base-code@768|local,high/reordered-statements,08,0.9820401072502136
jina-embeddings-v2-base-code@768|local,high/reordered-statements,09,0.9986603260040283
jina-embeddings-v2-base-code@768|local,high/reordered-statements,10,0.9831458926200867
jina-embeddings-v2-base-code@768|local,high/refactored-structure,01,0.9883463382720947
jina-embeddings-v2-base-code@768|local,high/refactored-structure,02,0.9804390072822571
jina-embeddings-v2-base-code@768|local,high/refactored-structure,03,0.9397567510604858
jina-embeddings-v2-base-code@768|local,high/refactored-structure,04,0.9948133826255798
jina-embeddings-v2-base-code@768|local,high/refactored-structure,05,0.983159601688385
jina-embeddings-v2-base-code@768|local,high/refactored-structure,06,0.9894118905067444
jina-embeddings-v2-base-code@768|local,high/refactored-structure,07,0.8639857769012451
jina-embeddings-v2-base-code@768|local,high/refactored-structure,08,0.951561689376831
jina-embeddings-v2-base-code@768|local,high/refactored-structure,09,0.9858710169792175
jina-embeddings-v2-base-code@768|local,high/refactored-structure,10,0.9867269992828369
jina-embeddings-v2-base-code@768|local,high/small-addition,01,0.9929550886154175
jina-embeddings-v2-base-code@768|local,high/small-addition,02,0.9973171353340149
jina-embeddings-v2-base-code@768|local,high/small-addition,03,0.993009090423584
jina-embeddings-v2-base-code@768|local,high/small-addition,04,0.9916250705718994
jina-embeddings-v2-base-code@768|local,high/small-addition,05,0.9555753469467163
jina-embeddings-v2-base-code@768|local,high/small-addition,06,0.9697538614273071
jina-embeddings-v2-base-code@768|local,high/small-addition,07,0.9942429661750793
jina-embeddings-v2-base-code@768|local,high/small-addition,08,0.9994013905525208
jina-embeddings-v2-base-code@768|local,high/small-addition,09,0.9719377160072327
jina-embeddings-v2-base-code@768|local,high/small-addition,10,0.9778003692626953
jina-embeddings-v2-base-code@768|local,high/small-additions-large,01,0.990035891532898
jina-embeddings-v2-base-code@768|local,high/small-additions-large,02,0.9943522810935974
jina-embeddings-v2-base-code@768|local,high/small-additions-large,03,0.9950627088546753
jina-embeddings-v2-base-code@768|local,high/small-additions-large,04,0.9940170645713806
jina-embeddings-v2-base-code@768|local,high/small-additions-large,05,0.9975401759147644
jina-embeddings-v2-base-code@768|local,high/small-additions-large,06,0.99711012840271
jina-embeddings-v2-base-code@768|local,high/small-additions-large,07,0.9968361854553223
jina-embeddings-v2-base-code@768|local,high/small-additions-large,08,0.995220959186554
jina-embeddings-v2-base-code@768|local,high/small-additions-large,09,0.995404064655304
jina-embeddings-v2-base-code@768|local,high/small-additions-large,10,0.9920110106468201
jina-embeddings-v2-base-code@768|local,high/different-algorithm,01,0.7042621970176697
jina-embeddings-v2-base-code@768|local,high/different-algorithm,02,0.6550449728965759
jina-embeddings-v2-base-code@768|local,high/different-algorithm,03,0.551093339920044
jina-embeddings-v2-base-code@768|local,high/different-algorithm,04,0.6239933967590332
jina-embeddings-v2-base-code@768|local,high/different-algorithm,05,0.7453354597091675
jina-embeddings-v2-base-code@768|local,high/different-algorithm,06,0.7300848364830017
jina-embeddings-v2-base-code@768|local,high/different-algorithm,07,0.6766758561134338
jina-embeddings-v2-base-code@768|local,high/different-algorithm,08,0.7125463485717773
jina-embeddings-v2-base-code@768|local,high/different-algorithm,09,0.7672150731086731
jina-embeddings-v2-base-code@768|local,high/different-algorithm,10,0.7523237466812134
jina-embeddings-v2-base-code@768|local,high/transpiled,01,0.9368802905082703
jina-embeddings-v2-base-code@768|local,high/transpiled,02,0.90475994348526
jina-embeddings-v2-base-code@768|local,high/transpiled,03,0.8720033168792725
jina-embeddings-v2-base-code@768|local,high/transpiled,04,0.963994562625885
jina-embeddings-v2-base-code@768|local,high/transpiled,05,0.9404265880584717
jina-embeddings-v2-base-code@768|local,high/transpiled,06,0.9451886415481567
jina-embeddings-v2-base-code@768|local,high/transpiled,07,0.9449087381362915
jina-embeddings-v2-base-code@768|local,high/transpiled,08,0.8933669924736023
jina-embeddings-v2-base-code@768|local,high/transpiled,09,0.86998051404953
jina-embeddings-v2-base-code@768|local,high/transpiled,10,0.9214768409729004
jina-embeddings-v2-base-code@768|local,high/code-and-text,01,0.6648581027984619
jina-embeddings-v2-base-code@768|local,high/code-and-text,02,0.5331879258155823
jina-embeddings-v2-base-code@768|local,high/code-and-text,03,0.6079550385475159
jina-embeddings-v2-base-code@768|local,high/code-and-text,04,0.6345716714859009
jina-embeddings-v2-base-code@768|local,high/code-and-text,05,0.6197150349617004
jina-embeddings-v2-base-code@768|local,high/code-and-text,06,0.7300402522087097
jina-embeddings-v2-base-code@768|local,high/code-and-text,07,0.5327742099761963
jina-embeddings-v2-base-code@768|local,high/code-and-text,08,0.6034718155860901
jina-embeddings-v2-base-code@768|local,high/code-and-text,09,0.4511280357837677
jina-embeddings-v2-base-code@768|local,high/code-and-text,10,0.5549609065055847
jina-embeddings-v2-base-code@768|local,low/unrelated,01,0.04028049111366272
jina-embeddings-v2-base-code@768|local,low/unrelated,02,0.26386740803718567
jina-embeddings-v2-base-code@768|local,low/unrelated,03,0.06618749350309372
jina-embeddings-v2-base-code@768|local,low/unrelated,04,0.11294049024581909
jina-embeddings-v2-base-code@768|local,low/unrelated,05,0.08186890929937363
jina-embeddings-v2-base-code@768|local,low/unrelated,06,0.13291724026203156
jina-embeddings-v2-base-code@768|local,low/unrelated,07,0.13582958281040192
jina-embeddings-v2-base-code@768|local,low/unrelated,08,0.016729075461626053
jina-embeddings-v2-base-code@768|local,low/unrelated,09,0.24329710006713867
jina-embeddings-v2-base-code@768|local,low/unrelated,10,0.25220614671707153
jina-embeddings-v2-base-code@768|local,low/same-identifiers,01,0.8629599809646606
jina-embeddings-v2-base-code@768|local,low/same-identifiers,02,0.7009523510932922
jina-embeddings-v2-base-code@768|local,low/same-identifiers,03,0.6759787797927856
jina-embeddings-v2-base-code@768|local,low/same-identifiers,04,0.8092027306556702
jina-embeddings-v2-base-code@768|local,low/same-identifiers,05,0.8183612823486328
jina-embeddings-v2-base-code@768|local,low/same-identifiers,06,0.8037847280502319
jina-embeddings-v2-base-code@768|local,low/same-identifiers,07,0.8152670860290527
jina-embeddings-v2-base-code@768|local,low/same-identifiers,08,0.7241911888122559
jina-embeddings-v2-base-code@768|local,low/same-identifiers,09,0.8685135245323181
jina-embeddings-v2-base-code@768|local,low/same-identifiers,10,0.7970055341720581
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,01,0.10171997547149658
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,02,0.4094068109989166
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,03,0.4179874658584595
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,04,0.3024226129055023
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,05,0.5391273498535156
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,06,0.40206557512283325
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,07,0.04821848124265671
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,08,0.4046822190284729
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,09,0.08666594326496124
jina-embeddings-v2-base-code@768|local,low/small-shared-fragment,10,0.40852779150009155
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,01,0.3604899048805237
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,02,0.2875764071941376
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,03,0.31954070925712585
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,04,0.26601824164390564
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,05,0.5198206901550293
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,06,0.33885934948921204
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,07,0.3396512567996979
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,08,0.5301475524902344
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,09,0.3050331175327301
jina-embeddings-v2-base-code@768|local,low/small-shared-fragments-large,10,0.6177549362182617
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,01,0.5129404664039612
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,02,0.3816082179546356
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,03,0.7370120286941528
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,04,0.37811949849128723
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,05,0.6362514495849609
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,06,0.4029439389705658
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,07,0.48299548029899597
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,08,0.39805129170417786
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,09,0.2250373810529709
jina-embeddings-v2-base-code@768|local,low/same-boilerplate,10,0.5448873043060303
jina-embeddings-v2-base-code@768|local,low/code-and-text,01,0.37357062101364136
jina-embeddings-v2-base-code@768|local,low/code-and-text,02,0.17444543540477753
jina-embeddings-v2-base-code@768|local,low/code-and-text,03,0.17618857324123383
jina-embeddings-v2-base-code@768|local,low/code-and-text,04,0.3764755129814148
jina-embeddings-v2-base-code@768|local,low/code-and-text,05,0.22279053926467896
jina-embeddings-v2-base-code@768|local,low/code-and-text,06,0.25651058554649353
jina-embeddings-v2-base-code@768|local,low/code-and-text,07,0.20038016140460968
jina-embeddings-v2-base-code@768|local,low/code-and-text,08,0.2673810124397278
jina-embeddings-v2-base-code@768|local,low/code-and-text,09,0.004267713520675898
jina-embeddings-v2-base-code@768|local,low/code-and-text,10,0.10233791917562485
jina-embeddings-v2-base-code@768,high/exact-copy,01,0.9999664425849915
jina-embeddings-v2-base-code@768,high/exact-copy,02,0.9999474883079529
jina-embeddings-v2-base-code@768,high/exact-copy,03,0.9999666213989258
jina-embeddings-v2-base-code@768,high/exact-copy,04,0.9999701976776123
jina-embeddings-v2-base-code@768,high/exact-copy,05,0.9999783635139465
jina-embeddings-v2-base-code@768,high/exact-copy,06,0.9999794363975525
jina-embeddings-v2-base-code@768,high/exact-copy,07,1.0
jina-embeddings-v2-base-code@768,high/exact-copy,08,1.0000001192092896
jina-embeddings-v2-base-code@768,high/exact-copy,09,0.9999891519546509
jina-embeddings-v2-base-code@768,high/exact-copy,10,0.9999869465827942
jina-embeddings-v2-base-code@768,high/formatting,01,0.9936555624008179
jina-embeddings-v2-base-code@768,high/formatting,02,0.9929894804954529
jina-embeddings-v2-base-code@768,high/formatting,03,0.987963080406189
jina-embeddings-v2-base-code@768,high/formatting,04,0.9900903105735779
jina-embeddings-v2-base-code@768,high/formatting,05,0.9956806898117065
jina-embeddings-v2-base-code@768,high/formatting,06,0.9945032000541687
jina-embeddings-v2-base-code@768,high/formatting,07,0.9776362776756287
jina-embeddings-v2-base-code@768,high/formatting,08,0.9816632270812988
jina-embeddings-v2-base-code@768,high/formatting,09,0.979630708694458
jina-embeddings-v2-base-code@768,high/formatting,10,0.9842348694801331
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,01,0.986605167388916
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,02,0.947844922542572
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,03,0.914135217666626
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,04,0.9325491189956665
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,05,0.9742915034294128
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,06,0.9621896743774414
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,07,0.9372993111610413
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,08,0.9696100950241089
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,09,0.9662050604820251
jina-embeddings-v2-base-code@768,high/lang-similar-syntax,10,0.9363591074943542
jina-embeddings-v2-base-code@768,high/lang-different-syntax,01,0.7684794068336487
jina-embeddings-v2-base-code@768,high/lang-different-syntax,02,0.742582380771637
jina-embeddings-v2-base-code@768,high/lang-different-syntax,03,0.9393791556358337
jina-embeddings-v2-base-code@768,high/lang-different-syntax,04,0.9559577107429504
jina-embeddings-v2-base-code@768,high/lang-different-syntax,05,0.7705550193786621
jina-embeddings-v2-base-code@768,high/lang-different-syntax,06,0.922221839427948
jina-embeddings-v2-base-code@768,high/lang-different-syntax,07,0.8547140955924988
jina-embeddings-v2-base-code@768,high/lang-different-syntax,08,0.9321044683456421
jina-embeddings-v2-base-code@768,high/lang-different-syntax,09,0.9560073614120483
jina-embeddings-v2-base-code@768,high/lang-different-syntax,10,0.928266704082489
jina-embeddings-v2-base-code@768,high/renamed-identifiers,01,0.9060331583023071
jina-embeddings-v2-base-code@768,high/renamed-identifiers,02,0.8512710928916931
jina-embeddings-v2-base-code@768,high/renamed-identifiers,03,0.9097615480422974
jina-embeddings-v2-base-code@768,high/renamed-identifiers,04,0.7400633692741394
jina-embeddings-v2-base-code@768,high/renamed-identifiers,05,0.8485662341117859
jina-embeddings-v2-base-code@768,high/renamed-identifiers,06,0.7921637892723083
jina-embeddings-v2-base-code@768,high/renamed-identifiers,07,0.5810661315917969
jina-embeddings-v2-base-code@768,high/renamed-identifiers,08,0.7639166116714478
jina-embeddings-v2-base-code@768,high/renamed-identifiers,09,0.803952157497406
jina-embeddings-v2-base-code@768,high/renamed-identifiers,10,0.8425905704498291
jina-embeddings-v2-base-code@768,high/different-literals,01,0.9540098309516907
jina-embeddings-v2-base-code@768,high/different-literals,02,0.8706198334693909
jina-embeddings-v2-base-code@768,high/different-literals,03,0.9620993733406067
jina-embeddings-v2-base-code@768,high/different-literals,04,0.9907060861587524
jina-embeddings-v2-base-code@768,high/different-literals,05,0.9800543189048767
jina-embeddings-v2-base-code@768,high/different-literals,06,0.9668145775794983
jina-embeddings-v2-base-code@768,high/different-literals,07,0.9358841180801392
jina-embeddings-v2-base-code@768,high/different-literals,08,0.9651824831962585
jina-embeddings-v2-base-code@768,high/different-literals,09,0.9751221537590027
jina-embeddings-v2-base-code@768,high/different-literals,10,0.944401741027832
jina-embeddings-v2-base-code@768,high/reordered-statements,01,0.9913416504859924
jina-embeddings-v2-base-code@768,high/reordered-statements,02,0.9450576305389404
jina-embeddings-v2-base-code@768,high/reordered-statements,03,0.9926840662956238
jina-embeddings-v2-base-code@768,high/reordered-statements,04,0.9960241317749023
jina-embeddings-v2-base-code@768,high/reordered-statements,05,0.9941317439079285
jina-embeddings-v2-base-code@768,high/reordered-statements,06,0.9960658550262451
jina-embeddings-v2-base-code@768,high/reordered-statements,07,0.8707001805305481
jina-embeddings-v2-base-code@768,high/reordered-statements,08,0.9814479351043701
jina-embeddings-v2-base-code@768,high/reordered-statements,09,0.9986367225646973
jina-embeddings-v2-base-code@768,high/reordered-statements,10,0.983083188533783
jina-embeddings-v2-base-code@768,high/refactored-structure,01,0.9883918166160583
jina-embeddings-v2-base-code@768,high/refactored-structure,02,0.9808680415153503
jina-embeddings-v2-base-code@768,high/refactored-structure,03,0.9414340257644653
jina-embeddings-v2-base-code@768,high/refactored-structure,04,0.9948400855064392
jina-embeddings-v2-base-code@768,high/refactored-structure,05,0.9833640456199646
jina-embeddings-v2-base-code@768,high/refactored-structure,06,0.9898567199707031
jina-embeddings-v2-base-code@768,high/refactored-structure,07,0.8637014031410217
jina-embeddings-v2-base-code@768,high/refactored-structure,08,0.9523035883903503
jina-embeddings-v2-base-code@768,high/refactored-structure,09,0.985985279083252
jina-embeddings-v2-base-code@768,high/refactored-structure,10,0.9866926670074463
jina-embeddings-v2-base-code@768,high/small-addition,01,0.9929640293121338
jina-embeddings-v2-base-code@768,high/small-addition,02,0.9971998333930969
jina-embeddings-v2-base-code@768,high/small-addition,03,0.9935239553451538
jina-embeddings-v2-base-code@768,high/small-addition,04,0.9914156198501587
jina-embeddings-v2-base-code@768,high/small-addition,05,0.9556854367256165
jina-embeddings-v2-base-code@768,high/small-addition,06,0.9697707891464233
jina-embeddings-v2-base-code@768,high/small-addition,07,0.9942762851715088
jina-embeddings-v2-base-code@768,high/small-addition,08,0.9992794990539551
jina-embeddings-v2-base-code@768,high/small-addition,09,0.9722279906272888
jina-embeddings-v2-base-code@768,high/small-addition,10,0.9782863855361938
jina-embeddings-v2-base-code@768,high/small-additions-large,01,0.9899974465370178
jina-embeddings-v2-base-code@768,high/small-additions-large,02,0.9942690134048462
jina-embeddings-v2-base-code@768,high/small-additions-large,03,0.9951286315917969
jina-embeddings-v2-base-code@768,high/small-additions-large,04,0.9938858151435852
jina-embeddings-v2-base-code@768,high/small-additions-large,05,0.9974991679191589
jina-embeddings-v2-base-code@768,high/small-additions-large,06,0.9971290230751038
jina-embeddings-v2-base-code@768,high/small-additions-large,07,0.9968221783638
jina-embeddings-v2-base-code@768,high/small-additions-large,08,0.9950995445251465
jina-embeddings-v2-base-code@768,high/small-additions-large,09,0.9953905344009399
jina-embeddings-v2-base-code@768,high/small-additions-large,10,0.9919022917747498
jina-embeddings-v2-base-code@768,high/different-algorithm,01,0.7046200633049011
jina-embeddings-v2-base-code@768,high/different-algorithm,02,0.6570782661437988
jina-embeddings-v2-base-code@768,high/different-algorithm,03,0.5522010922431946
jina-embeddings-v2-base-code@768,high/different-algorithm,04,0.6263834834098816
jina-embeddings-v2-base-code@768,high/different-algorithm,05,0.7473191022872925
jina-embeddings-v2-base-code@768,high/different-algorithm,06,0.7314473986625671
jina-embeddings-v2-base-code@768,high/different-algorithm,07,0.6796116232872009
jina-embeddings-v2-base-code@768,high/different-algorithm,08,0.7125471830368042
jina-embeddings-v2-base-code@768,high/different-algorithm,09,0.7692659497261047
jina-embeddings-v2-base-code@768,high/different-algorithm,10,0.7510412931442261
jina-embeddings-v2-base-code@768,high/transpiled,01,0.9376215934753418
jina-embeddings-v2-base-code@768,high/transpiled,02,0.9056377410888672
jina-embeddings-v2-base-code@768,high/transpiled,03,0.870820939540863
jina-embeddings-v2-base-code@768,high/transpiled,04,0.9642791748046875
jina-embeddings-v2-base-code@768,high/transpiled,05,0.9394542574882507
jina-embeddings-v2-base-code@768,high/transpiled,06,0.9455807209014893
jina-embeddings-v2-base-code@768,high/transpiled,07,0.9442840814590454
jina-embeddings-v2-base-code@768,high/transpiled,08,0.8932334780693054
jina-embeddings-v2-base-code@768,high/transpiled,09,0.8696774840354919
jina-embeddings-v2-base-code@768,high/transpiled,10,0.9211666584014893
jina-embeddings-v2-base-code@768,high/code-and-text,01,0.6664316654205322
jina-embeddings-v2-base-code@768,high/code-and-text,02,0.5342481732368469
jina-embeddings-v2-base-code@768,high/code-and-text,03,0.6083325743675232
jina-embeddings-v2-base-code@768,high/code-and-text,04,0.6359666585922241
jina-embeddings-v2-base-code@768,high/code-and-text,05,0.6209321618080139
jina-embeddings-v2-base-code@768,high/code-and-text,06,0.7313568592071533
jina-embeddings-v2-base-code@768,high/code-and-text,07,0.535968005657196
jina-embeddings-v2-base-code@768,high/code-and-text,08,0.6063554286956787
jina-embeddings-v2-base-code@768,high/code-and-text,09,0.45319047570228577
jina-embeddings-v2-base-code@768,high/code-and-text,10,0.5566122531890869
jina-embeddings-v2-base-code@768,low/unrelated,01,0.04263051599264145
jina-embeddings-v2-base-code@768,low/unrelated,02,0.26493310928344727
jina-embeddings-v2-base-code@768,low/unrelated,03,0.06694119423627853
jina-embeddings-v2-base-code@768,low/unrelated,04,0.1146743968129158
jina-embeddings-v2-base-code@768,low/unrelated,05,0.08380647003650665
jina-embeddings-v2-base-code@768,low/unrelated,06,0.13398249447345734
jina-embeddings-v2-base-code@768,low/unrelated,07,0.13896708190441132
jina-embeddings-v2-base-code@768,low/unrelated,08,0.019335033372044563
jina-embeddings-v2-base-code@768,low/unrelated,09,0.24554401636123657
jina-embeddings-v2-base-code@768,low/unrelated,10,0.25228142738342285
jina-embeddings-v2-base-code@768,low/same-identifiers,01,0.8639091849327087
jina-embeddings-v2-base-code@768,low/same-identifiers,02,0.7029034495353699
jina-embeddings-v2-base-code@768,low/same-identifiers,03,0.6776025295257568
jina-embeddings-v2-base-code@768,low/same-identifiers,04,0.8100242614746094
jina-embeddings-v2-base-code@768,low/same-identifiers,05,0.8182232975959778
jina-embeddings-v2-base-code@768,low/same-identifiers,06,0.8026829361915588
jina-embeddings-v2-base-code@768,low/same-identifiers,07,0.817584753036499
jina-embeddings-v2-base-code@768,low/same-identifiers,08,0.7237594127655029
jina-embeddings-v2-base-code@768,low/same-identifiers,09,0.866835355758667
jina-embeddings-v2-base-code@768,low/same-identifiers,10,0.7978335022926331
jina-embeddings-v2-base-code@768,low/small-shared-fragment,01,0.10243330895900726
jina-embeddings-v2-base-code@768,low/small-shared-fragment,02,0.4112612009048462
jina-embeddings-v2-base-code@768,low/small-shared-fragment,03,0.4199994206428528
jina-embeddings-v2-base-code@768,low/small-shared-fragment,04,0.3047391474246979
jina-embeddings-v2-base-code@768,low/small-shared-fragment,05,0.5389159917831421
jina-embeddings-v2-base-code@768,low/small-shared-fragment,06,0.40431690216064453
jina-embeddings-v2-base-code@768,low/small-shared-fragment,07,0.05324513092637062
jina-embeddings-v2-base-code@768,low/small-shared-fragment,08,0.405985027551651
jina-embeddings-v2-base-code@768,low/small-shared-fragment,09,0.0884014442563057
jina-embeddings-v2-base-code@768,low/small-shared-fragment,10,0.41154637932777405
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,01,0.3608469069004059
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,02,0.2892659604549408
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,03,0.32063400745391846
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,04,0.2647038996219635
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,05,0.520727276802063
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,06,0.3391489088535309
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,07,0.3418879210948944
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,08,0.5333655476570129
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,09,0.304677277803421
jina-embeddings-v2-base-code@768,low/small-shared-fragments-large,10,0.6200790405273438
jina-embeddings-v2-base-code@768,low/same-boilerplate,01,0.5154788494110107
jina-embeddings-v2-base-code@768,low/same-boilerplate,02,0.38170745968818665
jina-embeddings-v2-base-code@768,low/same-boilerplate,03,0.7377194762229919
jina-embeddings-v2-base-code@768,low/same-boilerplate,04,0.3789806663990021
jina-embeddings-v2-base-code@768,low/same-boilerplate,05,0.6372265219688416
jina-embeddings-v2-base-code@768,low/same-boilerplate,06,0.40356048941612244
jina-embeddings-v2-base-code@768,low/same-boilerplate,07,0.4810115396976471
jina-embeddings-v2-base-code@768,low/same-boilerplate,08,0.3989480137825012
jina-embeddings-v2-base-code@768,low/same-boilerplate,09,0.22613652050495148
jina-embeddings-v2-base-code@768,low/same-boilerplate,10,0.5441001057624817
jina-embeddings-v2-base-code@768,low/code-and-text,01,0.375357985496521
jina-embeddings-v2-base-code@768,low/code-and-text,02,0.17618054151535034
jina-embeddings-v2-base-code@768,low/code-and-text,03,0.17769914865493774
jina-embeddings-v2-base-code@768,low/code-and-text,04,0.3774467706680298
jina-embeddings-v2-base-code@768,low/code-and-text,05,0.2228064388036728
jina-embeddings-v2-base-code@768,low/code-and-text,06,0.25694769620895386
jina-embeddings-v2-base-code@768,low/code-and-text,07,0.20129431784152985
jina-embeddings-v2-base-code@768,low/code-and-text,08,0.26975932717323303
jina-embeddings-v2-base-code@768,low/code-and-text,09,0.004714237060397863
jina-embeddings-v2-base-code@768,low/code-and-text,10,0.1042170524597168
jina-code-embeddings-1.5b@1536,high/exact-copy,01,0.9999828338623047
jina-code-embeddings-1.5b@1536,high/exact-copy,02,1.0000001192092896
jina-code-embeddings-1.5b@1536,high/exact-copy,03,0.9999973773956299
jina-code-embeddings-1.5b@1536,high/exact-copy,04,0.9999927282333374
jina-code-embeddings-1.5b@1536,high/exact-copy,05,0.9999881386756897
jina-code-embeddings-1.5b@1536,high/exact-copy,06,0.9999959468841553
jina-code-embeddings-1.5b@1536,high/exact-copy,07,0.9999949932098389
jina-code-embeddings-1.5b@1536,high/exact-copy,08,0.9999856948852539
jina-code-embeddings-1.5b@1536,high/exact-copy,09,0.999992311000824
jina-code-embeddings-1.5b@1536,high/exact-copy,10,0.9999813437461853
jina-code-embeddings-1.5b@1536,high/formatting,01,0.9984428286552429
jina-code-embeddings-1.5b@1536,high/formatting,02,0.9949054718017578
jina-code-embeddings-1.5b@1536,high/formatting,03,0.9908937215805054
jina-code-embeddings-1.5b@1536,high/formatting,04,0.9964501261711121
jina-code-embeddings-1.5b@1536,high/formatting,05,0.9977136850357056
jina-code-embeddings-1.5b@1536,high/formatting,06,0.9972312450408936
jina-code-embeddings-1.5b@1536,high/formatting,07,0.9986793398857117
jina-code-embeddings-1.5b@1536,high/formatting,08,0.9972874522209167
jina-code-embeddings-1.5b@1536,high/formatting,09,0.9957792162895203
jina-code-embeddings-1.5b@1536,high/formatting,10,0.9774250984191895
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,01,0.96907639503479
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,02,0.9710350036621094
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,03,0.9405337572097778
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,04,0.9484997391700745
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,05,0.958322286605835
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,06,0.9488111734390259
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,07,0.9264121651649475
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,08,0.9316033124923706
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,09,0.8837282657623291
jina-code-embeddings-1.5b@1536,high/lang-similar-syntax,10,0.7861534357070923
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,01,0.7647371888160706
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,02,0.7295898199081421
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,03,0.9399378299713135
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,04,0.9132323265075684
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,05,0.8722404837608337
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,06,0.930071234703064
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,07,0.8640567064285278
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,08,0.795630931854248
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,09,0.9472330212593079
jina-code-embeddings-1.5b@1536,high/lang-different-syntax,10,0.9322817921638489
jina-code-embeddings-1.5b@1536,high/renamed-identifiers,01,0.7972487211227417
jina-code-embeddings-1.5b@1536,high/renamed-identifiers,02,0.6674870252609253
jina-code-embeddings-1.5b@1536,high/renamed-identifiers,03,0.7966981530189514
